38516860 | @GENE_HLA_C | HLA-C | 29 | 5 | Gene | gene | HLA-C
37876509 | @GENE_CCL3 | CCL3 | 1346 | 10 | Gene | gene | MIP-1alpha
37876509 | @GENE_CCL3 | CCL3 | 1359 | 30 | Gene | gene | Chemokine (C-C motif) ligand 3
37876509 | @GENE_CCL3 | CCL3 | 1390 | 39 | Gene | gene | Macrophage inflammatory protein 1 alpha
37876509 | @GENE_CCL4 | CCL4 | 1431 | 4 | Gene | gene | CCL4
37876509 | @GENE_CCL4 | CCL4 | 1436 | 9 | Gene | gene | MIP-1beta
37876509 | @GENE_CCL4 | CCL4 | 1448 | 30 | Gene | gene | Chemokine (C-C motif) ligand 4
37876509 | @GENE_CCL4 | CCL4 | 1479 | 38 | Gene | gene | Macrophage inflammatory protein 1 beta
37876509 | @GENE_CCL5 | CCL5 | 1519 | 4 | Gene | gene | CCL5
37876509 | @GENE_CCL5 | CCL5 | 1524 | 6 | Gene | gene | RANTES
37876509 | @GENE_CCL5 | CCL5 | 1533 | 30 | Gene | gene | Chemokine (C-C motif) ligand 5
37876509 | @GENE_CCR2 | CCR2 | 1628 | 4 | Gene | gene | CCR2
37876509 | @GENE_CCR2 | CCR2 | 1635 | 32 | Gene | gene | Chemokine (C-C motif) receptor 2
37876509 | @GENE_CCR5 | CCR5 | 1669 | 4 | Gene | gene | CCR5
37876509 | @GENE_CCR5 | CCR5 | 1676 | 32 | Gene | gene | Chemokine (C-C motif) receptor 5
37876509 | @GENE_CD4 | CD4 | 1756 | 3 | Gene | gene | CD4
37876509 | @GENE_CD8A | CD8A | 1802 | 3 | Gene | gene | CD8
37876509 | @GENE_CALCA | CALCA | 1848 | 4 | Gene | gene | CGRP
37876509 | @GENE_CX3CL1 | CX3CL1 | 1888 | 6 | Gene | gene | CX3CL1
37876509 | @GENE_CALCA | CALCA | 2487 | 4 | Gene | gene | CGRP
37876509 | @GENE_IL10 | IL10 | 2615 | 5 | Gene | gene | IL-10
37876509 | @GENE_IL10 | IL10 | 2623 | 14 | Gene | gene | Interleukin-10
37876509 | @GENE_IL17A | IL17A | 2639 | 5 | Gene | gene | IL-17
37876509 | @GENE_PRR4 | PRR4 | 3820 | 4 | Gene | gene | PRR4
37876509 | @GENE_PRR4 | PRR4 | 3827 | 22 | Gene | gene | proline rich protein 4
37876509 | @GENE_VIP | VIP | 3857 | 29 | Gene | gene | Vasoactive intestinal peptide
37890815 | @CHEMICAL_Cu(2)MoS(4) | Cu(2)MoS(4) | 7 | 7 | Chemical | chemical | Cu2MoS4
37890815 | @DISEASE_Neoplasms | Neoplasms | 82 | 5 | Disease | disease | tumor
37890815 | @DISEASE_Pancreatic_Neoplasms | Pancreatic Neoplasms | 134 | 17 | Disease | disease | pancreatic cancer
37890815 | @DISEASE_Carcinoma_Pancreatic_Ductal | Carcinoma Pancreatic Ductal | 153 | 32 | Disease | disease | Pancreatic ductal adenocarcinoma
37890815 | @DISEASE_Carcinoma_Pancreatic_Ductal | Carcinoma Pancreatic Ductal | 187 | 4 | Disease | disease | PDAC
37890815 | @GENE_CD274 | Cd274 | 267 | 5 | Gene | gene | PD-L1
37890815 | @GENE_CD274 | Cd274 | 274 | 5 | Gene | gene | CD274
37890815 | @CHEMICAL_Cu(2)MoS(4) | Cu(2)MoS(4) | 336 | 7 | Chemical | chemical | Cu2MoS4
37890815 | @CHEMICAL_Cu(2)MoS(4) | Cu(2)MoS(4) | 345 | 3 | Chemical | chemical | CMS
37890815 | @GENE_CD274 | Cd274 | 366 | 5 | Gene | gene | PD-L1
37890815 | @GENE_CXCR4 | Cxcr4 | 392 | 5 | Gene | gene | CXCR4
37890815 | @CHEMICAL_plerixafor | plerixafor | 408 | 10 | Chemical | chemical | Plerixafor
37890815 | @CHEMICAL_Cu(2)MoS(4) | Cu(2)MoS(4) | 440 | 3 | Chemical | chemical | CMS
37890815 | @CHEMICAL_PEG_b_PS | PEG-b-PS | 444 | 8 | Chemical | chemical | PEG-B-P.
37890815 | @CHEMICAL_Cu(2)MoS(4) | Cu(2)MoS(4) | 475 | 3 | Chemical | chemical | CMS
37890815 | @CHEMICAL_PEG_b_PS | PEG-b-PS | 479 | 7 | Chemical | chemical | PEG-B-P
37890815 | @GENE_CD274 | Cd274 | 550 | 5 | Gene | gene | PD-L1
37890815 | @GENE_CXCR4 | Cxcr4 | 560 | 5 | Gene | gene | CXCR4
37890815 | @DISEASE_Pancreatic_Neoplasms | Pancreatic Neoplasms | 605 | 17 | Disease | disease | pancreatic cancer
37890815 | @DISEASE_Keratoconus_Posticus_Circumscriptus_with_Associated_Malformations | Keratoconus Posticus Circumscriptus with Associated Malformations | 629 | 3 | Disease | disease | KPC
37890815 | @DISEASE_Keratoconus_Posticus_Circumscriptus_with_Associated_Malformations | Keratoconus Posticus Circumscriptus with Associated Malformations | 648 | 3 | Disease | disease | KPC
37890815 | @CHEMICAL_Reactive_Oxygen_Species | Reactive Oxygen Species | 784 | 23 | Chemical | chemical | reactive oxygen species
37890815 | @CHEMICAL_Reactive_Oxygen_Species | Reactive Oxygen Species | 809 | 3 | Chemical | chemical | ROS
37890815 | @GENE_CALR | Calr | 876 | 12 | Gene | gene | calreticulin
37890815 | @GENE_CALR | Calr | 890 | 3 | Gene | gene | CRT
37890815 | @CHEMICAL_Cu(2)MoS(4) | Cu(2)MoS(4) | 909 | 3 | Chemical | chemical | CMS
37890815 | @CHEMICAL_PEG_b_PS | PEG-b-PS | 913 | 7 | Chemical | chemical | PEG-B-P
37890815 | @CHEMICAL_Cu(2)MoS(4) | Cu(2)MoS(4) | 1115 | 3 | Chemical | chemical | CMS
37890815 | @CHEMICAL_PEG_b_PS | PEG-b-PS | 1119 | 7 | Chemical | chemical | PEG-B-P
37890815 | @DISEASE_Neoplasms | Neoplasms | 1169 | 6 | Disease | disease | tumors
37890815 | @DISEASE_Neoplasms | Neoplasms | 1198 | 5 | Disease | disease | tumor
37890815 | @GENE_CD4 | Cd4 | 1255 | 3 | Gene | gene | CD4
37890815 | @CHEMICAL_Cu(2)MoS(4) | Cu(2)MoS(4) | 1370 | 3 | Chemical | chemical | CMS
37890815 | @CHEMICAL_PEG_b_PS | PEG-b-PS | 1374 | 7 | Chemical | chemical | PEG-B-P
37890815 | @DISEASE_Neoplasms | Neoplasms | 1453 | 5 | Disease | disease | tumor
37890815 | @GENE_IL6 | Il6 | 1616 | 4 | Gene | gene | IL-6
37890815 | @GENE_IL10 | Il10 | 1622 | 5 | Gene | gene | IL-10
37890815 | @GENE_IFNA | Ifna | 1632 | 9 | Gene | gene | IFN-alpha
37890815 | @DISEASE_Carcinoma_Pancreatic_Ductal | Carcinoma Pancreatic Ductal | 1892 | 32 | Disease | disease | Pancreatic ductal adenocarcinoma
37890815 | @DISEASE_Carcinoma_Pancreatic_Ductal | Carcinoma Pancreatic Ductal | 1926 | 4 | Disease | disease | PDAC
37890815 | @GENE_CD274 | Cd274 | 2009 | 5 | Gene | gene | PD-L1
37890815 | @GENE_CD274 | Cd274 | 2016 | 5 | Gene | gene | CD274
37890815 | @CHEMICAL_Cu(2)MoS(4) | Cu(2)MoS(4) | 2084 | 7 | Chemical | chemical | Cu2MoS4
37890815 | @CHEMICAL_Cu(2)MoS(4) | Cu(2)MoS(4) | 2093 | 3 | Chemical | chemical | CMS
37890815 | @GENE_CD274 | Cd274 | 2110 | 5 | Gene | gene | PD-L1
37890815 | @GENE_CXCR4 | Cxcr4 | 2136 | 5 | Gene | gene | CXCR4
37890815 | @CHEMICAL_plerixafor | plerixafor | 2152 | 10 | Chemical | chemical | Plerixafor
37890815 | @CHEMICAL_Cu(2)MoS(4) | Cu(2)MoS(4) | 2184 | 3 | Chemical | chemical | CMS
37890815 | @CHEMICAL_PEG_b_PS | PEG-b-PS | 2188 | 8 | Chemical | chemical | PEG-B-P.
38053160 | @DISEASE_Lichen_Planus_Oral | Lichen Planus Oral | 107 | 18 | Disease | disease | oral lichen planus
38053160 | @DISEASE_Lichen_Planus_Oral | Lichen Planus Oral | 127 | 18 | Disease | disease | Oral lichen planus
38053160 | @DISEASE_Inflammation | Inflammation | 159 | 12 | Disease | disease | inflammatory
38053160 | @DISEASE_Lichen_Planus_Oral | Lichen Planus Oral | 305 | 18 | Disease | disease | oral lichen planus
38053160 | @GENE_CD8A | CD8A | 444 | 3 | Gene | gene | CD8
38053160 | @DISEASE_Lichen_Planus_Oral | Lichen Planus Oral | 501 | 18 | Disease | disease | oral lichen planus
38053160 | @DISEASE_Lichen_Planus_Oral | Lichen Planus Oral | 869 | 18 | Disease | disease | oral lichen planus
38053160 | @DISEASE_Lichen_Planus_Oral | Lichen Planus Oral | 983 | 18 | Disease | disease | oral lichen planus
38053160 | @GENE_CD8A | CD8A | 1208 | 3 | Gene | gene | CD8
38053160 | @GENE_CXCL12 | CXCL12 | 1251 | 6 | Gene | gene | CXCL12
38053160 | @GENE_CXCR4 | CXCR4 | 1258 | 5 | Gene | gene | CXCR4
38053160 | @GENE_CD8A | CD8A | 1314 | 3 | Gene | gene | CD8
38053160 | @DISEASE_Drug_Related_Side_Effects_and_Adverse_Reactions | Drug-Related Side Effects and Adverse Reactions | 1561 | 12 | Disease | disease | cytotoxicity
38053160 | @DISEASE_Lichen_Planus_Oral | Lichen Planus Oral | 1711 | 18 | Disease | disease | oral lichen planus
38152696 | @GENE_CXCL14 | CXCL14 | 0 | 6 | Gene | gene | CXCL14
38152696 | @DISEASE_Carcinoma_Renal_Cell | Carcinoma Renal Cell | 70 | 20 | Disease | disease | renal cell carcinoma
38152696 | @GENE_CXCL14 | CXCL14 | 261 | 6 | Gene | gene | CXCL14
38152696 | @DISEASE_Neoplasms | Neoplasms | 356 | 5 | Disease | disease | tumor
38152696 | @DISEASE_Carcinoma_Renal_Cell | Carcinoma Renal Cell | 420 | 20 | Disease | disease | renal cell carcinoma
38152696 | @DISEASE_Carcinoma_Renal_Cell | Carcinoma Renal Cell | 442 | 3 | Disease | disease | RCC
38152696 | @GENE_CXCL14 | CXCL14 | 502 | 6 | Gene | gene | CXCL14
38152696 | @DISEASE_Carcinoma_Renal_Cell | Carcinoma Renal Cell | 570 | 3 | Disease | disease | RCC
38152696 | @GENE_CXCL14 | CXCL14 | 584 | 6 | Gene | gene | CXCL14
38152696 | @DISEASE_Carcinoma_Renal_Cell | Carcinoma Renal Cell | 687 | 3 | Disease | disease | RCC
38152696 | @GENE_CXCL14 | CXCL14 | 772 | 6 | Gene | gene | CXCL14
38152696 | @GENE_CXCL14 | CXCL14 | 811 | 6 | Gene | gene | CXCL14
38152696 | @GENE_CXCL14 | CXCL14 | 1082 | 6 | Gene | gene | CXCL14
38152696 | @GENE_CXCL14 | CXCL14 | 1150 | 6 | Gene | gene | CXCL14
38152696 | @DISEASE_Carcinoma_Renal_Cell | Carcinoma Renal Cell | 1208 | 3 | Disease | disease | RCC
38152696 | @GENE_CXCL14 | CXCL14 | 1306 | 6 | Gene | gene | CXCL14
38152696 | @GENE_CXCL14 | CXCL14 | 1449 | 6 | Gene | gene | CXCL14
38152696 | @DISEASE_Carcinoma_Renal_Cell | Carcinoma Renal Cell | 1568 | 3 | Disease | disease | RCC
38152696 | @CHEMICAL_Nivolumab | Nivolumab | 1589 | 9 | Chemical | chemical | nivolumab
38152696 | @GENE_CXCL14 | CXCL14 | 1635 | 6 | Gene | gene | CXCL14
38152696 | @GENE_CXCL14 | CXCL14 | 1702 | 6 | Gene | gene | CXCL14
38152696 | @GENE_CXCL14 | CXCL14 | 1777 | 6 | Gene | gene | CXCL14
38152696 | @GENE_CXCL14 | CXCL14 | 1892 | 6 | Gene | gene | CXCL14
38152696 | @GENE_CD8A | CD8A | 1946 | 3 | Gene | gene | CD8
38152696 | @GENE_CXCL14 | CXCL14 | 2001 | 6 | Gene | gene | CXCL14
38152696 | @GENE_CXCR4 | CXCR4 | 2028 | 5 | Gene | gene | CXCR4
38152696 | @DISEASE_Carcinoma_Renal_Cell | Carcinoma Renal Cell | 2048 | 3 | Disease | disease | RCC
38152696 | @GENE_CXCL14 | CXCL14 | 2065 | 6 | Gene | gene | CXCL14
38152696 | @DISEASE_Carcinoma_Renal_Cell | Carcinoma Renal Cell | 2128 | 3 | Disease | disease | RCC
38180733 | @DISEASE_Neoplasm_Metastasis | Neoplasm Metastasis | 49 | 10 | Disease | disease | metastases
38180733 | @DISEASE_Uterine_Cervical_Neoplasms | Uterine Cervical Neoplasms | 83 | 15 | Disease | disease | cervical cancer
38180733 | @DISEASE_Uterine_Cervical_Neoplasms | Uterine Cervical Neoplasms | 175 | 15 | Disease | disease | cervical cancer
38180733 | @DISEASE_Neoplasm_Metastasis | Neoplasm Metastasis | 229 | 10 | Disease | disease | metastases
38180733 | @DISEASE_Neoplasm_Metastasis | Neoplasm Metastasis | 241 | 2 | Disease | disease | DM
38180733 | @DISEASE_Neoplasms | Neoplasms | 267 | 5 | Disease | disease | Tumor
38180733 | @DISEASE_Neoplasm_Metastasis | Neoplasm Metastasis | 481 | 2 | Disease | disease | DM
38180733 | @DISEASE_Neoplasm_Metastasis | Neoplasm Metastasis | 723 | 2 | Disease | disease | DM
38180733 | @DISEASE_Neoplasm_Metastasis | Neoplasm Metastasis | 884 | 2 | Disease | disease | DM
38180733 | @DISEASE_Neoplasm_Metastasis | Neoplasm Metastasis | 953 | 2 | Disease | disease | DM
38180733 | @DISEASE_Neoplasms | Neoplasms | 1132 | 5 | Disease | disease | tumor
38180733 | @GENE_CXCL12 | CXCL12 | 1320 | 6 | Gene | gene | CXCL12
38180733 | @GENE_CXCR4 | CXCR4 | 1328 | 5 | Gene | gene | CXCR4
38180733 | @GENE_IRF1 | IRF1 | 1364 | 4 | Gene | gene | IRF1
38180733 | @GENE_STAT1 | STAT1 | 1370 | 5 | Gene | gene | STAT1
38180733 | @GENE_IDO1 | IDO1 | 1377 | 4 | Gene | gene | IDO1
38180733 | @GENE_PDCD1 | PDCD1 | 1417 | 4 | Gene | gene | PD-1
38180733 | @GENE_CD274 | CD274 | 1423 | 5 | Gene | gene | PD-L1
38180733 | @GENE_CTLA4 | CTLA4 | 1430 | 6 | Gene | gene | CTLA-4
38180733 | @DISEASE_Uterine_Cervical_Neoplasms | Uterine Cervical Neoplasms | 1535 | 15 | Disease | disease | cervical cancer
38180733 | @DISEASE_Neoplasm_Metastasis | Neoplasm Metastasis | 1590 | 2 | Disease | disease | DM
38180733 | @DISEASE_Neoplasms | Neoplasms | 1659 | 5 | Disease | disease | tumor
38180733 | @DISEASE_Neoplasms | Neoplasms | 1713 | 5 | Disease | disease | tumor
38182756 | @DISEASE_Neoplasms | Neoplasms | 54 | 5 | Disease | disease | tumor
38182756 | @DISEASE_Ovarian_Neoplasms | Ovarian Neoplasms | 112 | 14 | Disease | disease | ovarian cancer
38182756 | @DISEASE_Ovarian_Neoplasms | Ovarian Neoplasms | 128 | 35 | Disease | disease | High-grade serous ovarian carcinoma
38182756 | @DISEASE_Ovarian_Neoplasms | Ovarian Neoplasms | 165 | 5 | Disease | disease | HGSOC
38182756 | @DISEASE_Desmoplastic_Small_Round_Cell_Tumor | Desmoplastic Small Round Cell Tumor | 218 | 18 | Disease | disease | desmoplastic tumor
38182756 | @DISEASE_Neoplasms | Neoplasms | 361 | 6 | Disease | disease | cancer
38182756 | @DISEASE_Neoplasms | Neoplasms | 468 | 5 | Disease | disease | tumor
38182756 | @DISEASE_Neoplasms | Neoplasms | 525 | 5 | Disease | disease | tumor
38182756 | @DISEASE_Ovarian_Neoplasms | Ovarian Neoplasms | 653 | 5 | Disease | disease | HGSOC
38182756 | @DISEASE_Neoplasms | Neoplasms | 719 | 6 | Disease | disease | tumors
38182756 | @DISEASE_Neoplasms | Neoplasms | 928 | 6 | Disease | disease | tumors
38182756 | @DISEASE_Neoplasms | Neoplasms | 949 | 6 | Disease | disease | tumors
38182756 | @GENE_CXCL12 | CXCL12 | 1070 | 6 | Gene | gene | CXCL12
38182756 | @DISEASE_Neoplasms | Neoplasms | 1080 | 17 | Disease | disease | epithelial cancer
38182756 | @DISEASE_Neoplasms | Neoplasms | 1108 | 6 | Disease | disease | cancer
38182756 | @DISEASE_Neoplasms | Neoplasms | 1210 | 17 | Disease | disease | epithelial cancer
38182756 | @GENE_CXCL12 | CXCL12 | 1254 | 6 | Gene | gene | CXCL12
38182756 | @GENE_CD8A | CD8A | 1334 | 3 | Gene | gene | CD8
38182756 | @DISEASE_Neoplasms | Neoplasms | 1376 | 5 | Disease | disease | tumor
38182756 | @GENE_CD8A | CD8A | 1395 | 3 | Gene | gene | CD8
38182756 | @GENE_CXCL12 | CXCL12 | 1432 | 6 | Gene | gene | CXCL12
38182756 | @DISEASE_Neoplasms | Neoplasms | 1440 | 5 | Disease | disease | tumor
38182756 | @GENE_CXCL12 | CXCL12 | 1462 | 6 | Gene | gene | CXCL12
38182756 | @GENE_CXCR4 | CXCR4 | 1476 | 5 | Gene | gene | CXCR4
38182756 | @GENE_CXCL12 | CXCL12 | 1531 | 6 | Gene | gene | CXCL12
38182756 | @GENE_CXCR4 | CXCR4 | 1538 | 5 | Gene | gene | CXCR4
38182756 | @DISEASE_Neoplasms | Neoplasms | 1560 | 6 | Disease | disease | tumors
38234792 | @GENE_CXCR4 | CXCR4 | 83 | 5 | Gene | gene | CXCR4
38234792 | @GENE_PDCD1 | Pdcd1 | 89 | 4 | Gene | gene | PD-1
38234792 | @DISEASE_Carcinoma_Pancreatic_Ductal | Carcinoma Pancreatic Ductal | 118 | 32 | Disease | disease | pancreatic ductal adenocarcinoma
38234792 | @GENE_CXCL12 | CXCL12 | 165 | 6 | Gene | gene | CXCL12
38234792 | @GENE_CXCR4 | CXCR4 | 172 | 5 | Gene | gene | CXCR4
38234792 | @DISEASE_Pancreatic_Neoplasms | Pancreatic Neoplasms | 261 | 16 | Disease | disease | pancreatic tumor
38234792 | @GENE_CXCR4 | CXCR4 | 376 | 5 | Gene | gene | CXCR4
38234792 | @CHEMICAL_plerixafor | plerixafor | 383 | 7 | Chemical | chemical | AMD3100
38234792 | @CHEMICAL_4_fluorobenzoyl_TN_14003 | 4-fluorobenzoyl-TN-14003 | 391 | 7 | Chemical | chemical | BL-8040
38234792 | @GENE_PDCD1 | PDCD1 | 442 | 3 | Gene | gene | PD1
38234792 | @GENE_CD274 | CD274 | 446 | 5 | Gene | gene | PD-L1
38234792 | @DISEASE_Neoplasms | Neoplasms | 670 | 5 | Disease | disease | tumor
38234792 | @GENE_PDX1 | Pdx1 | 751 | 5 | Gene | gene | Pdx-1
38234792 | @DISEASE_Pancreatic_Neoplasms | Pancreatic Neoplasms | 767 | 17 | Disease | disease | pancreatic cancer
38234792 | @CHEMICAL_Gemcitabine | Gemcitabine | 869 | 11 | Chemical | chemical | gemcitabine
38234792 | @CHEMICAL_plerixafor | plerixafor | 882 | 7 | Chemical | chemical | AMD3100
38234792 | @GENE_PDCD1 | Pdcd1 | 900 | 3 | Gene | gene | PD1
38234792 | @GENE_CD8A | CD8A | 907 | 3 | Gene | gene | CD8
38234792 | @GENE_CXCL12 | CXCL12 | 991 | 6 | Gene | gene | CXCL12
38234792 | @GENE_CXCR4 | CXCR4 | 998 | 5 | Gene | gene | CXCR4
38234792 | @CHEMICAL_plerixafor | plerixafor | 1015 | 7 | Chemical | chemical | AMD3100
38234792 | @GENE_CD8A | CD8A | 1070 | 3 | Gene | gene | CD8
38234792 | @CHEMICAL_Gemcitabine | Gemcitabine | 1143 | 11 | Chemical | chemical | gemcitabine
38234792 | @GENE_CXCR4 | CXCR4 | 1156 | 5 | Gene | gene | CXCR4
38234792 | @GENE_CD8A | CD8A | 1193 | 3 | Gene | gene | CD8
38234792 | @CHEMICAL_Gemcitabine | Gemcitabine | 1251 | 11 | Chemical | chemical | gemcitabine
38234792 | @GENE_CXCR4 | Cxcr4 | 1264 | 5 | Gene | gene | CXCR4
38234792 | @GENE_PDCD1 | Pdcd1 | 1291 | 3 | Gene | gene | PD1
38234792 | @DISEASE_Pancreatic_Neoplasms | Pancreatic Neoplasms | 1306 | 17 | Disease | disease | pancreatic cancer
38234792 | @DISEASE_Neoplasms | Neoplasms | 1396 | 5 | Disease | disease | tumor
38234792 | @GENE_CD8A | CD8A | 1491 | 3 | Gene | gene | CD8
38234792 | @DISEASE_Neoplasms | Neoplasms | 1523 | 5 | Disease | disease | tumor
38234792 | @DISEASE_Neoplasms | Neoplasms | 1557 | 5 | Disease | disease | tumor
38234792 | @CHEMICAL_Gemcitabine | Gemcitabine | 1692 | 11 | Chemical | chemical | gemcitabine
38234792 | @GENE_CXCR4 | CXCR4 | 1709 | 5 | Gene | gene | CXCR4
38234792 | @GENE_PDCD1 | Pdcd1 | 1742 | 3 | Gene | gene | PD1
38234792 | @DISEASE_Neoplasms | Neoplasms | 1763 | 5 | Disease | disease | tumor
38234792 | @DISEASE_Pancreatic_Neoplasms | Pancreatic Neoplasms | 1903 | 17 | Disease | disease | pancreatic cancer
38306953 | @GENE_CXCL12 | CXCL12 | 0 | 6 | Gene | gene | CXCL12
38306953 | @GENE_CXCR4 | CXCR4 | 7 | 5 | Gene | gene | CXCR4
38306953 | @GENE_B3GAT1 | B3GAT1 | 22 | 4 | Gene | gene | CD57
38306953 | @GENE_CD8A | CD8A | 28 | 3 | Gene | gene | CD8
38306953 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 72 | 15 | Disease | disease | type 1 diabetes
38306953 | @GENE_B3GAT1 | B3GAT1 | 89 | 4 | Gene | gene | CD57
38306953 | @GENE_CD8A | CD8A | 95 | 3 | Gene | gene | CD8
38306953 | @DISEASE_Neoplasms | Neoplasms | 196 | 5 | Disease | disease | tumor
38306953 | @DISEASE_Autoimmune_Diseases | Autoimmune Diseases | 251 | 12 | Disease | disease | autoimmunity
38306953 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 322 | 3 | Disease | disease | T1D
38306953 | @GENE_B3GAT1 | B3GAT1 | 386 | 4 | Gene | gene | CD57
38306953 | @GENE_CD8A | CD8A | 392 | 3 | Gene | gene | CD8
38306953 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 410 | 3 | Disease | disease | T1D
38306953 | @GENE_STAT3 | STAT3 | 465 | 5 | Gene | gene | STAT3
38306953 | @GENE_B3GAT1 | B3GAT1 | 516 | 4 | Gene | gene | CD57
38306953 | @GENE_CD8A | CD8A | 522 | 3 | Gene | gene | CD8
38306953 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 544 | 3 | Disease | disease | T1D
38306953 | @GENE_B3GAT1 | B3GAT1 | 704 | 4 | Gene | gene | CD57
38306953 | @GENE_CD8A | CD8A | 710 | 3 | Gene | gene | CD8
38306953 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 785 | 3 | Disease | disease | T1D
38306953 | @DISEASE_Inflammation | Inflammation | 872 | 12 | Disease | disease | inflammatory
38306953 | @CHEMICAL_Glucose | Glucose | 924 | 7 | Chemical | chemical | glucose
38306953 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 997 | 4 | Disease | disease | T1D.
38306953 | @GENE_CXCL12 | CXCL12 | 1044 | 6 | Gene | gene | CXCL12
38306953 | @GENE_CXCR4 | CXCR4 | 1051 | 5 | Gene | gene | CXCR4
38306953 | @GENE_B3GAT1 | B3GAT1 | 1101 | 4 | Gene | gene | CD57
38306953 | @GENE_CD8A | CD8A | 1107 | 3 | Gene | gene | CD8
38306953 | @GENE_CXCL12 | CXCL12 | 1172 | 6 | Gene | gene | CXCL12
38306953 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 1260 | 4 | Disease | disease | T1D.
38306953 | @GENE_CXCR4 | Cxcr4 | 1297 | 5 | Gene | gene | CXCR4
38306953 | @CHEMICAL_LY2510924 | LY2510924 | 1314 | 9 | Chemical | chemical | LY2510924
38306953 | @GENE_B3GAT1 | B3GAT1 | 1366 | 4 | Gene | gene | CD57
38306953 | @GENE_CD8A | CD8A | 1372 | 3 | Gene | gene | CD8
38306953 | @DISEASE_Hyperglycemia | Hyperglycemia | 1399 | 13 | Disease | disease | hyperglycemia
38306953 | @CHEMICAL_Streptozocin | Streptozocin | 1418 | 3 | Chemical | chemical | STZ
38306953 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 1430 | 3 | Disease | disease | T1D
38306953 | @GENE_CXCL12 | CXCL12 | 1506 | 6 | Gene | gene | CXCL12
38306953 | @GENE_CXCR4 | CXCR4 | 1513 | 5 | Gene | gene | CXCR4
38306953 | @GENE_B3GAT1 | B3GAT1 | 1535 | 4 | Gene | gene | CD57
38306953 | @GENE_CD8A | CD8A | 1541 | 3 | Gene | gene | CD8
38306953 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 1567 | 3 | Disease | disease | T1D
38306953 | @DISEASE_Diabetes_Mellitus | Diabetes Mellitus | 1661 | 8 | Disease | disease | diabetes
38338982 | @GENE_CXCL12 | Cxcl12 | 0 | 6 | Gene | gene | CXCL12
38338982 | @DISEASE_Alopecia_Areata | Alopecia Areata | 53 | 39 | Disease | disease | Androgenic Alopecia and Alopecia Areata
38338982 | @GENE_CXCL12 | Cxcl12 | 163 | 31 | Gene | gene | C-X-C Motif Chemokine Ligand 12
38338982 | @GENE_CXCL12 | Cxcl12 | 196 | 6 | Gene | gene | CXCL12
38338982 | @GENE_CXCL12 | Cxcl12 | 239 | 6 | Gene | gene | CXCL12
38338982 | @GENE_CXCL12 | Cxcl12 | 335 | 6 | Gene | gene | CXCL12
38338982 | @GENE_CXCL12 | Cxcl12 | 410 | 6 | Gene | gene | CXCL12
38338982 | @DISEASE_Alopecia | Alopecia | 470 | 19 | Disease | disease | androgenic alopecia
38338982 | @DISEASE_Alopecia | Alopecia | 491 | 3 | Disease | disease | AGA
38338982 | @DISEASE_Alopecia_Areata | Alopecia Areata | 500 | 15 | Disease | disease | alopecia areata
38338982 | @DISEASE_Alopecia_Areata | Alopecia Areata | 517 | 2 | Disease | disease | AA
38338982 | @DISEASE_Alopecia | Alopecia | 604 | 3 | Disease | disease | AGA
38338982 | @GENE_CXCL12 | Cxcl12 | 615 | 6 | Gene | gene | CXCL12
38338982 | @DISEASE_Alopecia | Alopecia | 732 | 3 | Disease | disease | AGA
38338982 | @DISEASE_Hair_Diseases | Hair Diseases | 805 | 11 | Disease | disease | hair damage
38338982 | @GENE_CXCL12 | Cxcl12 | 877 | 6 | Gene | gene | CXCL12
38338982 | @GENE_AR | Ar | 905 | 17 | Gene | gene | androgen receptor
38338982 | @GENE_AR | Ar | 924 | 2 | Gene | gene | AR
38338982 | @GENE_CXCL12 | Cxcl12 | 938 | 6 | Gene | gene | CXCL12
38338982 | @GENE_AR | Ar | 986 | 2 | Gene | gene | AR
38338982 | @GENE_CXCR4 | Cxcr4 | 993 | 32 | Gene | gene | C-X-C Motif Chemokine Receptor 4
38338982 | @GENE_CXCR4 | Cxcr4 | 1027 | 5 | Gene | gene | CXCR4
38338982 | @DISEASE_Alopecia | Alopecia | 1080 | 9 | Disease | disease | hair loss
38338982 | @DISEASE_Alopecia | Alopecia | 1093 | 3 | Disease | disease | AGA
38338982 | @GENE_CXCL12 | Cxcl12 | 1108 | 6 | Gene | gene | CXCL12
38338982 | @DISEASE_Alopecia_Areata | Alopecia Areata | 1142 | 2 | Disease | disease | AA
38338982 | @DISEASE_Alopecia | Alopecia | 1211 | 9 | Disease | disease | hair loss
38338982 | @DISEASE_Alopecia_Areata | Alopecia Areata | 1224 | 2 | Disease | disease | AA
38338982 | @GENE_H2 | H2 | 1276 | 6 | Gene | gene | MHC-II
